ber,ber_th,distance,distance_th,battery_life,energy_cons,prr,pdr,N,state,algorithm
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
2.4369646975025416e-05,4.287683289902123e-05,4.094264386099205,4.047019336182087,12.968427828954564,7.438155841777777e-06,0.9978577428503154,1.0,1,"[0.4, 0.29915089720804494, 0.28476309744074546, 0.1]",PPO
6.390550739301948e-05,0.00014157493121903732,3.2739303314239954,2.472821467319212,14.452773648384722,6.674233580444445e-06,0.9943919199711764,1.0,1,"[0.2, 1.0, 0.0, 0.1]",PPO
0.00013895754823009532,0.00014157493121903732,2.6179598590188147,2.472821467319212,15.635346635989748,6.169430679111111e-06,0.9878453578024127,1.0,1,"[0.0, 1.0, 0.0, 0.1]",PPO
0.00013895754823009532,0.00014157493121903732,2.6179598590188147,2.472821467319212,15.635346635989748,6.169430679111111e-06,0.9878453578024127,1.0,1,"[0.0, 1.0, 0.0, 0.1]",PPO
0.00013895754823009532,0.00014157493121903732,2.6179598590188147,2.472821467319212,15.635346635989748,6.169430679111111e-06,0.9878453578024127,1.0,1,"[0.0, 1.0, 0.0, 0.1]",PPO
0.00013895754823009532,0.00014157493121903732,2.6179598590188147,2.472821467319212,15.635346635989748,6.169430679111111e-06,0.9878453578024127,1.0,1,"[0.0, 1.0, 0.0, 0.1]",PPO
0.00013895754823009532,0.00014157493121903732,2.6179598590188147,2.472821467319212,15.635346635989748,6.169430679111111e-06,0.9878453578024127,1.0,1,"[0.0, 1.0, 0.0, 0.1]",PPO
0.00013895754823009532,0.00014157493121903732,2.6179598590188147,2.472821467319212,15.635346635989748,6.169430679111111e-06,0.9878453578024127,1.0,1,"[0.0, 1.0, 0.0, 0.1]",PPO
0.00013895754823009532,0.00014157493121903732,2.6179598590188147,2.472821467319212,15.635346635989748,6.169430679111111e-06,0.9878453578024127,1.0,1,"[0.0, 1.0, 0.0, 0.1]",PPO
0.00013895754823009532,0.00014157493121903732,2.6179598590188147,2.472821467319212,15.635346635989748,6.169430679111111e-06,0.9878453578024127,1.0,1,"[0.0, 1.0, 0.0, 0.1]",PPO
0.00013895754823009532,0.00014157493121903732,2.6179598590188147,2.472821467319212,15.635346635989748,6.169430679111111e-06,0.9878453578024127,1.0,1,"[0.0, 1.0, 0.0, 0.1]",PPO
0.00013895754823009532,0.00014157493121903732,2.6179598590188147,2.472821467319212,15.635346635989748,6.169430679111111e-06,0.9878453578024127,1.0,1,"[0.0, 1.0, 0.0, 0.1]",PPO
0.00013895754823009532,0.00014157493121903732,2.6179598590188147,2.472821467319212,15.635346635989748,6.169430679111111e-06,0.9878453578024127,1.0,1,"[0.0, 1.0, 0.0, 0.1]",PPO
0.00013895754823009532,0.00014157493121903732,2.6179598590188147,2.472821467319212,15.635346635989748,6.169430679111111e-06,0.9878453578024127,1.0,1,"[0.0, 1.0, 0.0, 0.1]",PPO
0.00013895754823009532,0.00014157493121903732,2.6179598590188147,2.472821467319212,15.635346635989748,6.169430679111111e-06,0.9878453578024127,1.0,1,"[0.0, 1.0, 0.0, 0.1]",PPO
0.00013895754823009532,0.00014157493121903732,2.6179598590188147,2.472821467319212,15.635346635989748,6.169430679111111e-06,0.9878453578024127,1.0,1,"[0.0, 1.0, 0.0, 0.1]",PPO
0.00013895754823009532,0.00014157493121903732,2.6179598590188147,2.472821467319212,15.635346635989748,6.169430679111111e-06,0.9878453578024127,1.0,1,"[0.0, 1.0, 0.0, 0.1]",PPO
0.00013895754823009532,0.00014157493121903732,2.6179598590188147,2.472821467319212,15.635346635989748,6.169430679111111e-06,0.9878453578024127,1.0,1,"[0.0, 1.0, 0.0, 0.1]",PPO
0.00013895754823009532,0.00014157493121903732,2.6179598590188147,2.472821467319212,15.635346635989748,6.169430679111111e-06,0.9878453578024127,1.0,1,"[0.0, 1.0, 0.0, 0.1]",PPO
0.00013895754823009532,0.00014157493121903732,2.6179598590188147,2.472821467319212,15.635346635989748,6.169430679111111e-06,0.9878453578024127,1.0,1,"[0.0, 1.0, 0.0, 0.1]",PPO
0.00013895754823009532,0.00014157493121903732,2.6179598590188147,2.472821467319212,15.635346635989748,6.169430679111111e-06,0.9878453578024127,1.0,1,"[0.0, 1.0, 0.0, 0.1]",PPO
0.00013895754823009532,0.00014157493121903732,2.6179598590188147,2.472821467319212,15.635346635989748,6.169430679111111e-06,0.9878453578024127,1.0,1,"[0.0, 1.0, 0.0, 0.1]",PPO
0.00013895754823009532,0.00014157493121903732,2.6179598590188147,2.472821467319212,15.635346635989748,6.169430679111111e-06,0.9878453578024127,1.0,1,"[0.0, 1.0, 0.0, 0.1]",PPO
0.00013895754823009532,0.00014157493121903732,2.6179598590188147,2.472821467319212,15.635346635989748,6.169430679111111e-06,0.9878453578024127,1.0,1,"[0.0, 1.0, 0.0, 0.1]",PPO
0.00013895754823009532,0.00014157493121903732,2.6179598590188147,2.472821467319212,15.635346635989748,6.169430679111111e-06,0.9878453578024127,1.0,1,"[0.0, 1.0, 0.0, 0.1]",PPO
0.00013895754823009532,0.00014157493121903732,2.6179598590188147,2.472821467319212,15.635346635989748,6.169430679111111e-06,0.9878453578024127,1.0,1,"[0.0, 1.0, 0.0, 0.1]",PPO
0.00013895754823009532,0.00014157493121903732,2.6179598590188147,2.472821467319212,15.635346635989748,6.169430679111111e-06,0.9878453578024127,1.0,1,"[0.0, 1.0, 0.0, 0.1]",PPO
0.00013895754823009532,0.00014157493121903732,2.6179598590188147,2.472821467319212,15.635346635989748,6.169430679111111e-06,0.9878453578024127,1.0,1,"[0.0, 1.0, 0.0, 0.1]",PPO
0.00013895754823009532,0.00014157493121903732,2.6179598590188147,2.472821467319212,15.635346635989748,6.169430679111111e-06,0.9878453578024127,1.0,1,"[0.0, 1.0, 0.0, 0.1]",PPO
0.00013895754823009532,0.00014157493121903732,2.6179598590188147,2.472821467319212,15.635346635989748,6.169430679111111e-06,0.9878453578024127,1.0,1,"[0.0, 1.0, 0.0, 0.1]",PPO
0.00013895754823009532,0.00014157493121903732,2.6179598590188147,2.472821467319212,15.635346635989748,6.169430679111111e-06,0.9878453578024127,1.0,1,"[0.0, 1.0, 0.0, 0.1]",PPO
0.00013895754823009532,0.00014157493121903732,2.6179598590188147,2.472821467319212,15.635346635989748,6.169430679111111e-06,0.9878453578024127,1.0,1,"[0.0, 1.0, 0.0, 0.1]",PPO
