ber,ber_th,battery_life,prr,SF
2.4369646975025416e-05,0.00013895754823009532,12.968427828954564,0.9978577428503154,"[2, 0.00013895754823009532]"
6.390550739301948e-05,0.00013895754823009532,14.452773648384722,0.9943919199711764,"[1, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
6.390550739301948e-05,0.00013895754823009532,14.452773648384722,0.9943919199711764,"[1, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
6.390550739301948e-05,0.00013895754823009532,14.452773648384722,0.9943919199711764,"[1, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
0.00013895754823009532,0.00013895754823009532,15.635346635989748,0.9878453578024127,"[0, 0.00013895754823009532]"
