ber,ber_th,snr,snr_measured,distance,distance_th,duration,state,pt,energy,N,ber_diff,distance_diff
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21209.66629509116,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21207.48898222076,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21205.311669350358,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21203.134356479957,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21200.957043609556,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21198.779730739156,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21196.602417868755,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21194.425104998354,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21192.247792127953,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21190.070479257553,2,-1.5109676600106026e-14,1.278949315215729
