#{"t_start": 1671536172.329341, "env_id": null}
r,l,t
1523.050815,200,848.17136
1620.653738,200,848.561701
1528.210834,200,848.929888
-1526.304746,200,849.29425
1523.050815,200,849.672239
1525.387625,200,850.043279
1519.592175,200,851.596094
1531.00043,200,851.961161
1532.104733,200,852.327365
-1533.800551,200,852.69451
1536.609513,200,853.058345
-1531.141688,200,853.431929
1527.508922,200,853.808633
1528.230476,200,854.177063
1659.892228,200,854.547122
1525.682704,200,854.919231
1681.146052,200,856.123229
1536.465599,200,856.547095
-1518.064659,200,856.913145
1522.476412,200,857.280168
1635.973454,200,857.656748
1677.410834,200,858.024709
1525.682704,200,858.39195
1522.476412,200,858.76048
1523.092201,200,859.135173
1525.430355,200,859.496595
1528.425683,200,859.860612
-1531.053865,200,861.312727
1527.978127,200,861.669773
-1520.734671,200,862.037514
1525.76682,200,862.402747
-1510.464555,200,862.776326
1523.050815,200,863.141069
1525.682704,200,863.514056
-1536.442966,200,863.87908
1604.311788,200,864.251025
1542.333057,200,864.61233
1528.14636,200,865.646827
1667.524632,200,866.010157
1527.935397,200,866.38094
1525.276534,200,866.747095
1519.592175,200,867.120618
1522.377884,200,867.49177
-1520.458432,200,867.865058
1662.092533,200,868.235032
-1534.137017,200,868.608036
1658.970069,200,868.977014
1528.869532,200,870.05912
1677.873474,200,870.423635
1655.489612,200,870.793195
1525.976439,200,871.157554
-1515.501061,200,871.5272
1658.877541,200,871.890845
-1502.595972,200,872.258291
1523.065227,200,872.620545
1525.598587,200,872.986517
1658.519548,200,873.357652
1637.438662,200,874.367337
1531.084546,200,874.730063
1525.962027,200,875.100315
1523.471397,200,875.463674
1528.398709,200,875.83198
1525.430355,200,876.197162
-1496.893977,200,876.568208
1528.062243,200,876.933532
-1494.066881,200,877.304071
1520.012756,200,877.670126
-1494.672144,200,878.042204
1531.852384,200,879.036328
-1523.461202,200,879.399885
-1502.182832,200,879.775014
1515.030152,200,880.146796
1523.161906,200,880.513829
-1528.651058,200,880.885761
1528.81929,200,881.251223
1525.682704,200,881.621374
1639.927255,200,881.997367
1533.447637,200,882.369205
1525.664911,200,883.379167
1529.393062,200,883.785853
1522.392296,200,884.152045
1522.644645,200,884.515085
1681.331108,200,884.891328
1525.444766,200,885.248051
1526.060555,200,885.622416
1526.187402,200,885.993283
1639.904432,200,886.35577
1504.92416,200,886.72699
1525.625562,200,887.760228
1529.49159,200,888.124147
1522.966699,200,888.492191
1525.471741,200,888.868157
1528.314592,200,889.265121
1530.973456,200,889.629119
1532.441198,200,890.020109
1531.068097,200,890.388322
1525.36065,200,890.752526
1681.608691,200,891.122646
1525.514471,200,892.167287
1528.482825,200,892.55971
-1505.258569,200,892.923656
1532.104733,200,893.303418
1529.739605,200,893.739219
1530.973456,200,894.117209
1677.573067,200,894.482232
1523.092201,200,894.911085
1529.319024,200,895.271737
1525.877911,200,895.637507
1531.225804,200,896.632097
1536.527082,200,896.998239
1525.36065,200,897.366425
1528.762148,200,897.751588
1680.868468,200,898.14331
1528.14636,200,898.605551
1528.062243,200,899.053351
1528.314592,200,899.480057
1531.249072,200,899.841651
1655.489612,200,900.213137
1528.536774,200,900.580885
1531.309921,200,901.647734
1528.230476,200,902.061425
1528.509799,200,902.524432
1529.407473,200,902.921721
1504.840043,200,903.353568
-1534.297835,200,903.728597
1528.398709,200,904.111542
1523.065227,200,904.482548
1534.020696,200,904.847572
1525.877911,200,905.224565
1525.720383,200,906.561627
-1502.680088,200,907.180972
1670.102633,200,907.873121
1531.51954,200,908.276098
1510.925607,200,908.652146
1528.062243,200,909.015054
1528.608328,200,909.38648
1677.388011,200,909.747947
1528.062243,200,910.124004
1533.464086,200,910.513962
1522.82544,200,911.831438
-1502.014599,200,912.198592
1525.471741,200,912.562542
1531.111521,200,912.933892
-1531.141688,200,913.301174
1528.14636,200,913.664517
1525.430355,200,914.037896
1533.347101,200,914.410672
-1528.14636,200,914.774126
-1518.152483,200,915.1608
1673.652794,200,916.258862
1531.309921,200,916.677204
1532.020617,200,917.283583
1533.838051,200,917.730388
1524.055246,200,918.191842
1528.509799,200,918.563297
-1505.254835,200,918.946273
1528.379067,200,919.31995
1525.326775,200,919.683324
1524.589191,200,920.054478
1525.444766,200,920.414647
1533.784102,200,921.589059
1522.392296,200,921.953717
1530.899865,200,922.319945
1677.202955,200,922.679746
1677.688418,200,923.052745
1528.173334,200,923.42282
1528.25745,200,923.788705
1525.178006,200,924.154849
1536.620232,200,924.515915
1528.314592,200,924.886372
1528.398709,200,926.17452
-1528.398709,200,926.606365
1514.061637,200,926.968713
1674.370194,200,927.338062
1530.832197,200,927.697484
1681.23858,200,928.064564
1677.758123,200,928.439369
1527.809894,200,928.805678
-1514.912247,200,929.171332
1529.220495,200,929.530772
1520.082461,200,930.575732
1531.084546,200,930.938524
-1536.611198,200,931.446117
1534.137017,200,931.811966
1531.225804,200,932.173725
-1491.768373,200,932.680901
1531.141688,200,933.243397
1508.57252,200,933.802855
1528.14636,200,934.168876
1522.728761,200,934.558711
1522.560529,200,935.656804
1674.485545,200,936.025852
1525.346238,200,936.389927
1533.965077,200,936.760319
1617.300752,200,937.122966
1525.387625,200,937.491397
-1478.702493,200,937.863649
-1515.157154,200,938.237649
1525.346238,200,938.599106
-1528.14636,200,938.988315
1528.062243,200,939.348551
1525.213498,200,940.395472
-1533.884668,200,940.759124
1522.644645,200,941.130117
1525.528883,200,941.492899
1525.430355,200,941.861831
1525.514471,200,942.224511
1528.341567,200,942.596288
1528.089218,200,942.958491
1528.14636,200,943.336688
1677.295483,200,943.740602
1528.440095,200,944.854097
1525.093889,200,945.226082
1525.901178,200,945.590688
1681.23858,200,945.957338
1519.830112,200,946.318672
1531.56227,200,946.689047
1523.092201,200,947.048339
1533.61587,200,947.422575
1528.230476,200,947.7892
1654.957268,200,948.174435
-1489.10951,200,949.238598
1525.962027,200,949.606542
1531.174847,200,949.971668
1680.590884,200,950.339797
-1528.482825,200,950.710686
1677.503362,200,951.072563
1674.30049,200,951.437789
1529.641077,200,951.797648
1530.973456,200,952.156801
1681.331108,200,952.521029
1527.725778,200,953.517014
1525.76682,200,953.876506
1533.61587,200,954.247751
1654.494628,200,954.610239
1681.23858,200,954.985712
1525.430355,200,955.348613
1525.636087,200,955.719532
1504.602106,200,956.089435
1525.612999,200,956.451992
1655.489612,200,956.813991
1519.661879,200,957.186904
1681.423635,200,958.150339
1525.262122,200,958.522254
1655.212029,200,958.885726
1529.725193,200,959.256779
1541.676575,200,959.621755
1528.482825,200,959.994198
1525.598587,200,960.367226
1531.336895,200,960.735167
1525.346238,200,961.105811
1677.873474,200,961.469634
1680.868468,200,962.436885
1681.331108,200,962.806765
1528.509799,200,963.170454
1535.899207,200,963.541807
-1528.398709,200,963.905522
1662.450526,200,964.27889
1523.134931,200,964.640829
1524.925657,200,965.012608
1677.573067,200,965.37731
1511.660021,200,965.753352
1525.682704,200,966.722547
1674.000082,200,967.088797
1530.63699,200,967.460299
1519.760407,200,967.823149
1525.598587,200,968.194715
1531.168663,200,968.560904
1528.230476,200,968.929931
1525.20498,200,969.295194
1525.877911,200,969.670108
1637.253606,200,970.033139
1522.377884,200,970.995063
1515.304562,200,971.36385
1527.978127,200,971.726525
1528.566941,200,972.097363
1528.14636,200,972.464387
1530.973456,200,972.836702
1525.612999,200,973.198356
1531.852384,200,973.567679
1654.587156,200,973.929762
1677.295483,200,974.294569
1529.388728,200,974.665602
1677.758123,200,975.640627
1507.303699,200,976.007724
-1501.930483,200,976.378504
1527.935397,200,976.743547
1530.889339,200,977.114132
1525.598587,200,977.478858
1536.151556,200,977.854025
-1505.423068,200,978.220341
1528.25745,200,978.590227
1525.598587,200,978.956525
1527.557545,200,979.954527
1528.062243,200,980.319042
-1533.37997,200,980.687644
-1513.652006,200,981.062501
-1528.651058,200,981.424306
1658.414901,200,981.786862
1525.346238,200,982.147926
1681.053524,200,982.513677
1526.756839,200,982.876126
-1515.332828,200,983.247774
1658.970069,200,984.223051
1525.093889,200,984.589865
1529.052263,200,984.962536
1528.089218,200,985.327122
1502.912482,200,985.68852
-1502.420298,200,986.05905
1528.509799,200,986.421126
1530.973456,200,986.790673
1677.388011,200,987.15661
1530.973456,200,987.525633
1533.632319,200,988.574436
1673.815026,200,988.936418
1528.566941,200,989.307651
1522.362129,200,989.669195
1529.393062,200,990.03129
1640.009079,200,990.406661
1531.137981,200,990.771443
1643.199833,200,991.144845
1525.373213,200,991.514255
-1520.465873,200,991.879552
1525.373213,200,992.25413
1527.725778,200,993.213884
1533.306379,200,993.577289
1532.940932,200,993.952802
1535.642525,200,994.315111
1661.987886,200,994.689372
1533.884668,200,995.05441
1530.805223,200,995.426906
-1514.912247,200,995.793933
1525.346238,200,996.160435
1525.009773,200,996.522158
1536.291182,200,997.494378
-1515.164596,200,997.863202
1526.340591,200,998.228395
1533.846835,200,998.598228
1673.62997,200,998.962044
1533.922168,200,999.336212
-1507.254394,200,999.70197
1536.570505,200,1000.071613
1533.474611,200,1000.436659
1525.262122,200,1000.806737
1661.340191,200,1001.787397
1616.895698,200,1002.15606
-1514.659898,200,1002.523396
1617.728449,200,1002.894848
1583.355215,200,1003.260836
1525.120864,200,1003.628918
1618.095441,200,1003.993822
1525.178006,200,1004.367186
1639.453911,200,1004.729793
1530.805223,200,1005.100582
-1514.912247,200,1006.062986
1527.746859,200,1006.425357
1527.920985,200,1006.795218
1522.909557,200,1007.159588
1528.409927,200,1007.529964
1527.22108,200,1007.89588
-1525.523809,200,1008.268642
1654.564333,200,1008.630325
1654.656861,200,1008.99799
1519.858936,200,1009.374952
1661.710302,200,1010.365466
1536.90697,200,1010.730328
1528.398709,200,1011.094475
1525.430355,200,1011.470835
1673.815026,200,1011.835681
1670.727505,200,1012.205998
1528.032076,200,1012.581171
1522.741324,200,1012.943144
1524.139362,200,1013.319281
1661.80283,200,1013.685472
1527.836869,200,1014.057167
1517.225198,200,1015.026413
1533.43154,200,1015.394318
1520.33481,200,1015.755239
-1528.14636,200,1016.125878
1529.472844,200,1016.491036
1530.495732,200,1016.859889
1525.036747,200,1017.223308
1661.340191,200,1017.588265
-1515.164596,200,1017.959013
1539.124462,200,1018.325616
-1514.996363,200,1019.306599
1522.546117,200,1019.677901
-1518.159924,200,1020.043254
1522.852415,200,1020.413397
1680.77594,200,1020.784769
1525.555857,200,1021.149872
1522.630233,200,1021.514393
1658.877541,200,1021.888057
1525.093889,200,1022.248314
1662.172942,200,1022.621332
1658.437725,200,1023.613635
1670.820033,200,1023.979339
1525.598587,200,1024.349643
1536.147223,200,1024.71548
1658.599957,200,1025.087373
1528.593916,200,1025.450516
1526.756839,200,1025.823189
1528.25745,200,1026.188427
1681.23858,200,1026.558374
1522.98111,200,1026.925424
1674.185138,200,1027.906705
1533.838051,200,1028.277238
1525.76682,200,1028.642034
1528.341567,200,1029.016676
1529.556961,200,1029.384853
1648.158587,200,1029.75522
1525.514471,200,1030.120838
1639.811904,200,1030.491725
1519.830112,200,1030.855706
1524.139362,200,1031.225094
-1514.996363,200,1031.589845
1528.705007,200,1032.563491
-1520.482322,200,1032.926969
-1528.062243,200,1033.29823
1531.057572,200,1033.663324
1528.314592,200,1034.036624
1674.55525,200,1034.402165
1655.397085,200,1034.77251
-1523.982348,200,1035.142179
1534.385658,200,1035.505841
1522.966699,200,1035.878695
1525.850936,200,1036.856076
1592.728704,200,1037.220973
1528.25745,200,1037.591196
1520.082461,200,1037.955422
1522.728761,200,1038.320326
1528.230476,200,1038.688376
1525.430355,200,1039.062556
1531.309921,200,1039.424546
1528.284425,200,1039.796271
1536.711763,200,1040.160403
1522.993673,200,1041.136132
1531.9365,200,1041.497885
1658.692485,200,1041.87214
1525.598587,200,1042.236237
1531.252779,200,1042.603918
1617.635921,200,1042.965886
1528.524211,200,1043.337983
1522.966699,200,1043.701937
1528.425683,200,1044.074513
1659.085421,200,1044.448245
1531.225804,200,1045.414655
1528.382953,200,1045.784387
1531.279753,200,1046.149215
1681.053524,200,1046.521563
1531.309921,200,1046.889036
1536.611198,200,1047.260554
1525.682704,200,1047.622511
1662.72811,200,1047.996117
1678.128235,200,1048.365008
1522.966699,200,1048.738955
1531.646386,200,1049.103991
-1528.482825,200,1050.080298
1523.050815,200,1050.450703
1525.850936,200,1050.816488
1529.472844,200,1051.189737
1534.137017,200,1051.555055
1529.725193,200,1051.924057
-1502.266948,200,1052.290081
1613.831,200,1052.659772
-1528.14636,200,1053.024293
-1518.159924,200,1053.388908
1526.019169,200,1054.363837
-1489.354418,200,1054.737962
1507.808397,200,1055.102841
1528.735174,200,1055.475039
1528.735174,200,1055.847969
1528.482825,200,1056.212173
1523.077789,200,1056.582175
1620.468682,200,1056.945537
1531.057572,200,1057.315931
1525.962027,200,1057.682246
1528.341567,200,1058.660975
-1502.266948,200,1059.029901
1531.00043,200,1059.394533
1533.823818,200,1059.765222
1525.289096,200,1060.128624
1532.020617,200,1060.4989
1536.960405,200,1060.865279
1658.970069,200,1061.242173
1658.322374,200,1061.607403
-1523.729999,200,1061.981253
1525.262122,200,1062.95324
1540.273829,200,1063.315099
-1517.991692,200,1063.677476
1517.534689,200,1064.051073
1530.889339,200,1064.420791
1528.230476,200,1064.845842
-1528.314592,200,1065.208067
1528.593916,200,1065.582478
1655.119501,200,1065.947323
-1518.075808,200,1066.322295
1522.882582,200,1066.690987
1532.162199,200,1067.681312
-1531.057572,200,1068.050535
1531.152214,200,1068.419325
-1527.978127,200,1068.783758
1525.736652,200,1069.148191
1528.355979,200,1069.512109
-1534.0529,200,1069.885708
-1489.285184,200,1070.254979
1527.177421,200,1070.624066
1636.446798,200,1070.990755
1523.134931,200,1071.983098
1528.314592,200,1072.343353
-1531.309921,200,1072.713718
1530.889339,200,1073.075605
1536.147223,200,1073.446139
1525.598587,200,1073.81027
1674.485545,200,1074.177948
-1502.182832,200,1074.544343
1528.678032,200,1074.916005
1533.59945,200,1075.278778
1677.758123,200,1076.329171
-1520.734671,200,1076.692269
1662.26547,200,1077.065073
1525.709678,200,1077.437859
1529.725193,200,1077.801892
1536.063106,200,1078.172883
1531.309921,200,1078.541274
1533.968784,200,1078.912916
1533.659293,200,1079.280363
-1489.025394,200,1079.653554
1534.221133,200,1080.630814
1519.865604,200,1081.001511
1528.482825,200,1081.365902
1661.895358,200,1081.738461
1612.472188,200,1082.105019
1528.173334,200,1082.474234
1529.472844,200,1082.838224
-1502.182832,200,1083.198871
1530.889339,200,1083.571112
-1528.062243,200,1083.938797
1639.904432,200,1084.305147
1531.309921,200,1085.353507
1531.057572,200,1085.713733
1677.295483,200,1086.089042
1525.430355,200,1086.456682
-1520.40439,200,1086.820969
-1531.309921,200,1087.191958
1658.785013,200,1087.557288
-1515.164596,200,1087.928056
1530.462864,200,1088.291844
1538.989388,200,1088.662968
1534.221133,200,1089.628012
1522.966699,200,1090.001813
1533.716435,200,1090.364104
1528.705007,200,1090.737138
-1514.744014,200,1091.10126
-1520.818787,200,1091.472467
1636.609031,200,1091.835284
1517.5491,200,1092.207468
1655.304557,200,1092.572966
1521.339241,200,1092.945666
1525.430355,200,1093.93245
-1462.901075,200,1094.301477
-1505.17816,200,1094.670874
-1534.0529,200,1095.03112
1523.161906,200,1095.391187
-1536.442966,200,1095.75322
1529.066675,200,1096.120357
1528.651058,200,1096.490039
-1521.071136,200,1096.856943
-1504.925811,200,1097.229299
-1528.230476,200,1098.228135
-1502.182832,200,1098.605165
-1515.164596,200,1098.973672
1531.141688,200,1099.337075
1533.244896,200,1099.713107
1531.140128,200,1100.077252
1670.056986,200,1100.45112
1528.705007,200,1100.862516
1536.890522,200,1101.234851
1537.075203,200,1101.598915
1651.8241,200,1101.971553
1522.546117,200,1102.943157
1525.430355,200,1103.309011
-1528.482825,200,1103.681213
1533.464086,200,1104.055192
1525.262122,200,1104.420382
-1513.15475,200,1104.792479
-1521.071136,200,1105.159632
1517.114107,200,1105.530085
-1521.071136,200,1105.893031
1658.877541,200,1106.257007
1621.208906,200,1107.244263
1533.968784,200,1107.608912
-1488.948719,200,1107.980282
1532.188849,200,1108.350569
1677.758123,200,1108.717714
1677.388011,200,1109.091806
-1488.780486,200,1109.45432
1526.336258,200,1109.825815
1531.168663,200,1110.188493
1511.407672,200,1110.560917
-1518.075808,200,1111.52789
1594.904771,200,1111.902463
1528.467069,200,1112.2702
1522.462001,200,1112.640179
1514.258693,200,1113.00373
1522.78271,200,1113.372453
1501.121757,200,1113.740494
1526.50449,200,1114.106693
1526.840956,200,1114.479515
1531.141688,200,1114.853722
1617.185401,200,1115.821061
1522.866827,200,1116.182383
1522.71435,200,1116.542264
1531.222097,200,1116.913103
1536.822854,200,1117.275987
1528.230476,200,1117.646195
1530.889339,200,1118.019203
-1531.057572,200,1118.382208
1522.993673,200,1118.751915
1525.555857,200,1119.11684
1643.477416,200,1120.095849
1531.421012,200,1120.45742
1523.008085,200,1120.828248
1528.173334,200,1121.192059
1526.539983,200,1121.564582
1510.924055,200,1121.927875
1530.883445,200,1122.301371
1667.039169,200,1122.663705
1526.925072,200,1123.039783
-1518.159924,200,1123.398657
1525.682704,200,1123.773408
1523.050815,200,1124.765536
1531.225804,200,1125.135632
1533.347101,200,1125.49654
1533.827526,200,1125.875006
1539.633501,200,1126.242739
1528.452658,200,1126.606824
1624.504307,200,1126.979291
1528.425683,200,1127.339422
1533.917827,200,1127.715705
1531.394037,200,1128.079475
1533.953028,200,1129.171903
1535.726641,200,1129.532323
1519.998345,200,1129.89612
1531.9365,200,1130.264975
1525.962027,200,1130.627038
1529.556961,200,1130.994823
1520.082461,200,1131.361336
1530.468758,200,1131.723889
-1517.991692,200,1132.077442
1536.964112,200,1132.442955
1522.923969,200,1133.533589
1524.040834,200,1133.898492
1526.756839,200,1134.297408
1640.101607,200,1134.661572
1655.674668,200,1135.032165
1536.297366,200,1135.402175
1526.925072,200,1135.771071
-1536.543531,200,1136.129205
1525.666948,200,1136.496845
1528.433312,200,1136.858674
1536.063106,200,1138.153214
1633.036046,200,1138.509705
1530.061659,200,1138.880686
1520.025319,200,1139.249656
1523.18888,200,1139.618669
1523.203292,200,1139.980734
1531.252779,200,1140.351241
1531.532102,200,1140.709476
1512.439144,200,1141.081635
-1531.394037,200,1141.457787
1525.551971,200,1141.835077
-1510.586187,200,1142.83723
1531.394037,200,1143.228832
1523.414255,200,1143.595205
1523.246022,200,1143.966179
1534.722638,200,1144.327469
1530.552874,200,1144.69745
1528.368541,200,1145.058249
1520.445901,200,1145.431752
-1526.372414,200,1145.796208
1525.778039,200,1146.168829
-1479.130516,200,1147.143972
1614.062937,200,1147.505996
1531.309921,200,1147.880149
1520.33481,200,1148.242989
1528.25745,200,1148.6195
1517.450572,200,1148.985235
1531.394037,200,1149.355307
-1505.094044,200,1149.721267
1523.161906,200,1150.094272
1531.873465,200,1150.468592
1531.111521,200,1151.465628
1534.079875,200,1151.830811
-1492.028164,200,1152.199071
1622.40962,200,1152.558716
-1520.818787,200,1152.933921
-1528.651058,200,1153.295941
1525.820769,200,1153.663449
1534.41634,200,1154.028919
-1476.211863,200,1154.395865
1624.596835,200,1154.759211
1525.904885,200,1155.752836
1534.079875,200,1156.120023
1522.866827,200,1156.482529
1658.692485,200,1156.856656
1522.403299,200,1157.222595
1629.855997,200,1157.591417
1517.871154,200,1157.958351
1525.904885,200,1158.325792
1505.682911,200,1158.690134
1517.450572,200,1159.063348
1528.425683,200,1159.42389
1522.852415,200,1160.409059
-1504.757579,200,1160.775193
1535.508405,200,1161.144994
1523.788485,200,1161.506468
1528.62089,200,1161.87951
1542.780965,200,1162.243603
1517.699728,200,1162.617044
1658.599957,200,1162.993702
1648.621227,200,1163.366243
-1515.164596,200,1163.730999
1525.877911,200,1164.715834
-1462.97775,200,1165.085127
1618.743136,200,1165.453786
1526.046143,200,1165.818634
-1513.575331,200,1166.196751
1512.439144,200,1166.568892
1528.678032,200,1166.935092
1667.039169,200,1167.303069
-1513.743564,200,1167.670136
1545.390454,200,1168.041639
1625.427437,200,1169.020117
1525.820769,200,1169.394568
1520.671275,200,1169.75801
1531.179367,200,1170.129132
1525.76682,200,1170.488876
1520.039731,200,1170.86442
1533.716435,200,1171.234664
1512.840906,200,1171.598727
1536.765712,200,1171.971786
1522.852415,200,1172.336969
1525.709678,200,1173.370145
1519.998345,200,1173.736885
1515.155149,200,1174.101362
-1515.827853,200,1174.472585
1534.163991,200,1174.838946
1528.425683,200,1175.204721
1499.770951,200,1175.565871
1528.593916,200,1175.937305
-1510.832352,200,1176.295529
-1494.771143,200,1176.690644
1629.833173,200,1177.056558
1517.702921,200,1178.032657
-1505.423068,200,1178.40609
1528.251557,200,1178.772166
-1495.023492,200,1179.141518
1525.679511,200,1179.503895
-1452.830523,200,1179.872749
1522.966699,200,1180.24123
1525.989001,200,1180.607446
1536.83338,200,1180.979021
1520.418926,200,1181.34064
1529.48758,200,1182.319764
1528.062243,200,1182.690989
1633.31363,200,1183.058808
1536.738738,200,1183.426383
1514.734567,200,1183.789874
1519.814356,200,1184.15724
1528.731981,200,1184.525172
1531.505128,200,1184.896043
1525.598587,200,1185.269805
1512.396414,200,1185.631295
1534.022733,200,1186.626383
1528.425683,200,1187.01007
1677.295483,200,1187.375531
1610.975415,200,1187.741631
1673.907554,200,1188.10663
1531.643193,200,1188.475605
1519.760407,200,1188.842034
1517.618805,200,1189.207923
1616.825993,200,1189.569583
1518.692941,200,1189.926595
1603.18175,200,1190.917478
1525.541445,200,1191.28604
1517.029991,200,1191.647165
1527.49451,200,1192.013748
-1499.900481,200,1192.386254
1523.161906,200,1192.758154
1525.962027,200,1193.12011
1525.793794,200,1193.491053
1528.200309,200,1193.8532
1618.951987,200,1194.222334
1520.361784,200,1194.590744
-1518.159924,200,1195.623493
1677.295483,200,1195.990446
1531.347421,200,1196.360019
1528.509799,200,1196.739156
1528.482825,200,1197.111602
-1515.332828,200,1197.484844
1528.593916,200,1197.854776
1674.09261,200,1198.222986
-1505.094044,200,1198.590133
1525.999527,200,1198.96014
1510.007442,200,1199.940626
1522.98111,200,1200.312061
1528.368541,200,1200.676887
1629.278006,200,1201.04822
1666.946641,200,1201.413913
1667.039169,200,1201.784791
1525.793794,200,1202.149298
1525.199086,200,1202.521183
1529.641077,200,1202.890315
1522.882582,200,1203.259594
1517.672754,200,1204.251384
1519.799944,200,1204.62087
-1518.328157,200,1204.988079
1519.914228,200,1205.354818
1528.520325,200,1205.720041
1531.306728,200,1206.092742
1658.877541,200,1206.458355
-1531.56227,200,1206.824778
1535.831838,200,1207.189676
1525.598587,200,1207.558343
1652.101684,200,1208.536143
1517.198223,200,1208.897696
1512.018562,200,1209.26869
1658.692485,200,1209.632583
1522.476412,200,1210.0073
-1439.764643,200,1210.372701
-1515.416945,200,1210.747786
1677.758123,200,1211.119025
-1495.103901,200,1211.478824
1528.032076,200,1211.839599
-1482.209961,200,1212.217984
-1476.051071,200,1213.23773
1522.798466,200,1213.60903
1523.956718,200,1213.975693
1531.505128,200,1214.340738
1522.798466,200,1214.706041
1530.393159,200,1215.076021
1532.125814,200,1215.439936
1522.936531,200,1215.809643
1527.662742,200,1216.173273
1523.704369,200,1216.540749
1525.063722,200,1217.5191
1677.295483,200,1217.885677
1537.126773,200,1218.25845
1534.470289,200,1218.626938
1644.700954,200,1218.995917
-1494.85526,200,1219.363198
-1462.732842,200,1219.726857
-1489.032835,200,1220.097233
1517.128519,200,1220.488581
1527.999208,200,1220.861702
1528.536774,200,1221.84687
1521.156597,200,1222.209152
1528.398709,200,1222.573237
1522.404859,200,1222.942689
-1489.688037,200,1223.30656
1614.155465,200,1223.676284
1663.836296,200,1224.041651
1525.736652,200,1224.412939
1531.210049,200,1224.778123
1652.009156,200,1225.150247
1524.124951,200,1226.128223
1525.289096,200,1226.493193
1633.31363,200,1226.863926
1517.39343,200,1227.224707
1523.077789,200,1227.595825
1522.993673,200,1227.96813
-1492.280513,200,1228.336244
1610.420248,200,1228.696681
1648.355762,200,1229.069459
1520.277668,200,1229.437381
1651.639044,200,1230.416821
1647.788475,200,1230.779918
1632.411174,200,1231.142438
1517.309314,200,1231.517348
-1502.182832,200,1231.881012
-1523.814116,200,1232.252921
1522.755736,200,1232.615877
1525.76159,200,1232.987079
1526.420374,200,1233.353471
1525.682704,200,1233.713081
-1477.601805,200,1234.088021
-1463.069308,200,1235.068549
1522.546117,200,1235.436774
-1465.644054,200,1235.800781
1525.904885,200,1236.173576
1528.032076,200,1236.539072
1536.063106,200,1236.908696
1522.993673,200,1237.274948
1530.670149,200,1237.646469
1521.07248,200,1238.006391
1517.961308,200,1238.374745
1528.173334,200,1239.351899
1530.462864,200,1239.714832
1525.484304,200,1240.07777
1517.029991,200,1240.448965
1499.182137,200,1240.812877
1534.168888,200,1241.18787
1515.892819,200,1241.55438
1661.617774,200,1241.925275
1522.657208,200,1242.291308
1520.288194,200,1242.662249
1528.089218,200,1243.673513
1514.761542,200,1244.037253
1525.373213,200,1244.404441
-1500.425335,200,1244.769114
1522.419271,200,1245.137747
1523.956718,200,1245.504952
1509.536087,200,1245.87561
1528.705007,200,1246.241465
1525.093889,200,1246.61167
1677.388011,200,1246.98009
1519.941203,200,1248.033616
1520.058478,200,1248.400355
-1515.164596,200,1248.773216
1528.398709,200,1249.142414
1522.546117,200,1249.52964
1530.462864,200,1249.90152
1525.541445,200,1250.262095
-1517.739343,200,1250.632387
1517.198223,200,1250.99697
1655.026973,200,1251.364611
1524.925657,200,1251.72928
1677.318306,200,1252.73664
1519.830112,200,1253.107079
1670.704681,200,1253.471565
1528.25745,200,1253.842707
1522.209652,200,1254.207368
1520.166577,200,1254.577021
1523.45202,200,1254.941426
1670.056986,200,1255.315725
1530.889339,200,1255.681688
1633.588093,200,1256.047596
1522.798466,200,1257.020905
1651.268932,200,1257.381468
1639.811904,200,1257.744584
1520.193552,200,1258.122789
1525.346238,200,1258.491568
1642.459609,200,1258.854812
1522.488975,200,1259.215297
-1481.284681,200,1259.58761
1523.272996,200,1259.954968
1519.77297,200,1260.333956
1516.960286,200,1261.328099
1523.050815,200,1261.697793
1522.923969,200,1262.061014
1525.904885,200,1262.435255
1522.490824,200,1262.794507
1528.678032,200,1263.162973
1522.377884,200,1263.535731
-1494.763702,200,1263.896099
1656.288198,200,1264.282593
1525.850936,200,1264.660076
1595.12477,200,1265.727654
1522.71435,200,1266.097124
-1515.164596,200,1266.46078
1681.331108,200,1266.843219
1658.599957,200,1267.2074
1523.134931,200,1267.572046
1673.907554,200,1267.948041
-1518.244041,200,1268.328233
1674.370194,200,1268.693683
1655.234852,200,1269.062672
1522.812878,200,1269.425547
1528.705007,200,1270.462153
1677.133251,200,1270.839162
1517.702921,200,1271.197875
1523.303164,200,1271.568733
1677.758123,200,1271.93904
1519.830112,200,1272.30106
1673.907554,200,1272.670242
1520.363634,200,1273.035913
1526.855367,200,1273.405692
1525.652536,200,1273.769484
1522.657208,200,1274.745992
1525.430355,200,1275.114913
1531.057572,200,1275.477494
1677.665595,200,1275.847999
1534.137017,200,1276.21777
1528.206493,200,1276.58928
1533.447637,200,1276.952296
1528.593916,200,1277.322439
-1507.837023,200,1277.688656
1523.303164,200,1278.059527
1525.76682,200,1279.090844
1528.230476,200,1279.459831
1522.798466,200,1279.825581
1525.598587,200,1280.195552
1525.514471,200,1280.55861
-1530.805223,200,1280.927412
-1501.930483,200,1281.29377
-1505.17816,200,1281.663762
1525.430355,200,1282.112419
-1515.669294,200,1282.468701
1520.250694,200,1283.535939
1528.425683,200,1283.9027
1659.062597,200,1284.266527
1530.973456,200,1284.636398
1521.240713,200,1284.999127
1529.725193,200,1285.370334
1680.77594,200,1285.725333
-1489.102069,200,1286.097343
1528.062243,200,1286.461301
1525.598587,200,1286.830097
1533.544495,200,1287.190169
1681.23858,200,1288.391229
